job_id,@model,@weather,@type,@north,@ch,@floor,@wwr_KL_B,@ach,@tmin,@tmax,@fabric,@glazing,BD1_HA26c_occ,BD1_TM52_C1,BD1_HA26p_occ,@job_s,@wwr_KL,@wwr_B
EP_CP_P1201_000000153,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Mid_Floor,50_50,2,22,24,v1,v1,1564.75,0.184,0.179,00153,50,50
EP_CP_P1201_000000154,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Mid_Floor,50_50,4,22,24,v1,v1,802.75,0.053,0.092,00154,50,50
EP_CP_P1201_000000155,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Mid_Floor,50_50,8,22,24,v1,v1,485.75,0.019,0.055,00155,50,50
EP_CP_P1201_000000156,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Mid_Floor,50_40,1,22,24,v1,v1,2514.5,0.497,0.287,00156,50,40
EP_CP_P1201_000000157,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Mid_Floor,50_40,2,22,24,v1,v1,1421.75,0.14,0.162,00157,50,40
EP_CP_P1201_000000158,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Mid_Floor,50_40,4,22,24,v1,v1,696.5,0.03,0.08,00158,50,40
EP_CP_P1201_000000159,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Mid_Floor,50_40,8,22,24,v1,v1,419.0,0.011,0.048,00159,50,40
EP_CP_P1201_000000160,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_90,1,22,24,v1,v1,2731.5,0.565,0.312,00160,90,90
EP_CP_P1201_000000161,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_90,2,22,24,v1,v1,2166.5,0.42,0.247,00161,90,90
EP_CP_P1201_000000162,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_90,4,22,24,v1,v1,1491.5,0.257,0.17,00162,90,90
EP_CP_P1201_000000163,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_90,8,22,24,v1,v1,1119.0,0.164,0.128,00163,90,90
EP_CP_P1201_000000164,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_80,1,22,24,v1,v1,2718.75,0.567,0.31,00164,90,80
EP_CP_P1201_000000165,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_80,2,22,24,v1,v1,2134.0,0.409,0.244,00165,90,80
EP_CP_P1201_000000166,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_80,4,22,24,v1,v1,1448.75,0.244,0.165,00166,90,80
EP_CP_P1201_000000167,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_80,8,22,24,v1,v1,1070.0,0.152,0.122,00167,90,80
EP_CP_P1201_000000168,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_70,1,22,24,v1,v1,2698.0,0.567,0.308,00168,90,70
EP_CP_P1201_000000169,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_70,2,22,24,v1,v1,2097.0,0.394,0.239,00169,90,70
EP_CP_P1201_000000170,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_70,4,22,24,v1,v1,1396.5,0.226,0.159,00170,90,70
EP_CP_P1201_000000171,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_70,8,22,24,v1,v1,1004.5,0.14,0.115,00171,90,70
EP_CP_P1201_000000172,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_60,1,22,24,v1,v1,2672.25,0.567,0.305,00172,90,60
EP_CP_P1201_000000173,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_60,2,22,24,v1,v1,2042.5,0.376,0.233,00173,90,60
EP_CP_P1201_000000174,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_60,4,22,24,v1,v1,1325.75,0.208,0.151,00174,90,60
EP_CP_P1201_000000175,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_60,8,22,24,v1,v1,940.75,0.128,0.107,00175,90,60
EP_CP_P1201_000000176,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_50,1,22,24,v1,v1,2640.5,0.566,0.301,00176,90,50
EP_CP_P1201_000000177,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_50,2,22,24,v1,v1,1994.0,0.356,0.228,00177,90,50
EP_CP_P1201_000000178,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_50,4,22,24,v1,v1,1264.75,0.191,0.144,00178,90,50
EP_CP_P1201_000000179,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_50,8,22,24,v1,v1,877.0,0.116,0.1,00179,90,50
EP_CP_P1201_000000180,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_40,1,22,24,v1,v1,2606.5,0.562,0.298,00180,90,40
EP_CP_P1201_000000181,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_40,2,22,24,v1,v1,1938.25,0.336,0.221,00181,90,40
EP_CP_P1201_000000182,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_40,4,22,24,v1,v1,1196.5,0.173,0.137,00182,90,40
EP_CP_P1201_000000183,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,90_40,8,22,24,v1,v1,810.0,0.101,0.092,00183,90,40
EP_CP_P1201_000000184,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_80,1,22,24,v1,v1,2716.0,0.566,0.31,00184,80,80
EP_CP_P1201_000000185,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_80,2,22,24,v1,v1,2131.5,0.408,0.243,00185,80,80
EP_CP_P1201_000000186,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_80,4,22,24,v1,v1,1443.75,0.244,0.165,00186,80,80
EP_CP_P1201_000000187,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_80,8,22,24,v1,v1,1064.75,0.152,0.122,00187,80,80
EP_CP_P1201_000000188,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_70,1,22,24,v1,v1,2695.75,0.566,0.308,00188,80,70
EP_CP_P1201_000000189,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_70,2,22,24,v1,v1,2093.25,0.393,0.239,00189,80,70
EP_CP_P1201_000000190,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_70,4,22,24,v1,v1,1393.0,0.225,0.159,00190,80,70
EP_CP_P1201_000000191,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_70,8,22,24,v1,v1,1008.5,0.14,0.115,00191,80,70
EP_CP_P1201_000000192,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_60,1,22,24,v1,v1,2668.5,0.566,0.305,00192,80,60
EP_CP_P1201_000000193,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_60,2,22,24,v1,v1,2039.25,0.375,0.233,00193,80,60
EP_CP_P1201_000000194,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_60,4,22,24,v1,v1,1322.0,0.208,0.151,00194,80,60
EP_CP_P1201_000000195,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_60,8,22,24,v1,v1,934.25,0.128,0.107,00195,80,60
EP_CP_P1201_000000196,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_50,1,22,24,v1,v1,2637.5,0.566,0.301,00196,80,50
EP_CP_P1201_000000197,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_50,2,22,24,v1,v1,1992.25,0.355,0.227,00197,80,50
EP_CP_P1201_000000198,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_50,4,22,24,v1,v1,1262.25,0.19,0.144,00198,80,50
EP_CP_P1201_000000199,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_50,8,22,24,v1,v1,875.5,0.116,0.1,00199,80,50
EP_CP_P1201_000000200,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_40,1,22,24,v1,v1,2604.0,0.56,0.297,00200,80,40
EP_CP_P1201_000000201,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_40,2,22,24,v1,v1,1934.75,0.334,0.221,00201,80,40
EP_CP_P1201_000000202,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_40,4,22,24,v1,v1,1194.75,0.173,0.136,00202,80,40
EP_CP_P1201_000000203,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,80_40,8,22,24,v1,v1,808.0,0.101,0.092,00203,80,40
EP_CP_P1201_000000204,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_70,1,22,24,v1,v1,2692.75,0.565,0.307,00204,70,70
EP_CP_P1201_000000205,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_70,2,22,24,v1,v1,2088.75,0.392,0.238,00205,70,70
EP_CP_P1201_000000206,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_70,4,22,24,v1,v1,1390.25,0.224,0.159,00206,70,70
EP_CP_P1201_000000207,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_70,8,22,24,v1,v1,1002.5,0.139,0.114,00207,70,70
EP_CP_P1201_000000208,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_60,1,22,24,v1,v1,2665.25,0.566,0.304,00208,70,60
EP_CP_P1201_000000209,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_60,2,22,24,v1,v1,2036.25,0.374,0.232,00209,70,60
EP_CP_P1201_000000210,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_60,4,22,24,v1,v1,1320.0,0.207,0.151,00210,70,60
EP_CP_P1201_000000211,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_60,8,22,24,v1,v1,933.5,0.127,0.107,00211,70,60
EP_CP_P1201_000000212,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_50,1,22,24,v1,v1,2636.25,0.565,0.301,00212,70,50
EP_CP_P1201_000000213,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_50,2,22,24,v1,v1,1988.25,0.354,0.227,00213,70,50
EP_CP_P1201_000000214,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_50,4,22,24,v1,v1,1257.5,0.19,0.144,00214,70,50
EP_CP_P1201_000000215,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_50,8,22,24,v1,v1,872.0,0.115,0.1,00215,70,50
EP_CP_P1201_000000216,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_40,1,22,24,v1,v1,2601.5,0.559,0.297,00216,70,40
EP_CP_P1201_000000217,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_40,2,22,24,v1,v1,1931.5,0.333,0.22,00217,70,40
EP_CP_P1201_000000218,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_40,4,22,24,v1,v1,1191.0,0.172,0.136,00218,70,40
EP_CP_P1201_000000219,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,70_40,8,22,24,v1,v1,803.5,0.1,0.092,00219,70,40
EP_CP_P1201_000000220,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_60,1,22,24,v1,v1,2662.75,0.565,0.304,00220,60,60
EP_CP_P1201_000000221,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_60,2,22,24,v1,v1,2033.0,0.372,0.232,00221,60,60
EP_CP_P1201_000000222,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_60,4,22,24,v1,v1,1317.25,0.206,0.15,00222,60,60
EP_CP_P1201_000000223,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_60,8,22,24,v1,v1,932.5,0.127,0.106,00223,60,60
EP_CP_P1201_000000224,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_50,1,22,24,v1,v1,2633.5,0.564,0.301,00224,60,50
EP_CP_P1201_000000225,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_50,2,22,24,v1,v1,1984.75,0.352,0.227,00225,60,50
EP_CP_P1201_000000226,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_50,4,22,24,v1,v1,1254.25,0.189,0.143,00226,60,50
EP_CP_P1201_000000227,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_50,8,22,24,v1,v1,871.5,0.115,0.099,00227,60,50
EP_CP_P1201_000000228,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_40,1,22,24,v1,v1,2598.25,0.558,0.297,00228,60,40
EP_CP_P1201_000000229,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_40,2,22,24,v1,v1,1928.5,0.331,0.22,00229,60,40
EP_CP_P1201_000000230,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_40,4,22,24,v1,v1,1189.5,0.172,0.136,00230,60,40
EP_CP_P1201_000000231,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,60_40,8,22,24,v1,v1,802.0,0.1,0.092,00231,60,40
EP_CP_P1201_000000232,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,50_50,1,22,24,v1,v1,2630.25,0.564,0.3,00232,50,50
EP_CP_P1201_000000233,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,50_50,2,22,24,v1,v1,1982.75,0.35,0.226,00233,50,50
EP_CP_P1201_000000234,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,50_50,4,22,24,v1,v1,1251.5,0.189,0.143,00234,50,50
EP_CP_P1201_000000235,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,50_50,8,22,24,v1,v1,867.75,0.114,0.099,00235,50,50
EP_CP_P1201_000000236,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,50_40,1,22,24,v1,v1,2594.25,0.557,0.296,00236,50,40
EP_CP_P1201_000000237,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,50_40,2,22,24,v1,v1,1924.5,0.33,0.22,00237,50,40
EP_CP_P1201_000000238,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,50_40,4,22,24,v1,v1,1185.25,0.171,0.135,00238,50,40
EP_CP_P1201_000000239,CP_P1201,GTW_DSY1,1B2P,0.0,2.5,Top_Floor,50_40,8,22,24,v1,v1,799.5,0.099,0.091,00239,50,40
EP_CP_P1201_000000240,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_90,1,22,24,v1,v1,2899.75,0.647,0.331,00240,90,90
EP_CP_P1201_000000241,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_90,2,22,24,v1,v1,2282.75,0.454,0.261,00241,90,90
EP_CP_P1201_000000242,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_90,4,22,24,v1,v1,1546.0,0.261,0.176,00242,90,90
EP_CP_P1201_000000243,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_90,8,22,24,v1,v1,1190.0,0.141,0.136,00243,90,90
EP_CP_P1201_000000244,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_80,1,22,24,v1,v1,2845.5,0.649,0.325,00244,90,80
EP_CP_P1201_000000245,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_80,2,22,24,v1,v1,2193.5,0.419,0.25,00245,90,80
EP_CP_P1201_000000246,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_80,4,22,24,v1,v1,1414.75,0.225,0.162,00246,90,80
EP_CP_P1201_000000247,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_80,8,22,24,v1,v1,1071.25,0.105,0.122,00247,90,80
EP_CP_P1201_000000248,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_70,1,22,24,v1,v1,2786.25,0.632,0.318,00248,90,70
EP_CP_P1201_000000249,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_70,2,22,24,v1,v1,2085.5,0.375,0.238,00249,90,70
EP_CP_P1201_000000250,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_70,4,22,24,v1,v1,1289.25,0.176,0.147,00250,90,70
EP_CP_P1201_000000251,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_70,8,22,24,v1,v1,933.75,0.069,0.107,00251,90,70
EP_CP_P1201_000000252,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_60,1,22,24,v1,v1,2710.25,0.596,0.309,00252,90,60
EP_CP_P1201_000000253,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_60,2,22,24,v1,v1,1926.75,0.318,0.22,00253,90,60
EP_CP_P1201_000000254,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_60,4,22,24,v1,v1,1126.75,0.123,0.129,00254,90,60
EP_CP_P1201_000000255,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_60,8,22,24,v1,v1,797.25,0.043,0.091,00255,90,60
EP_CP_P1201_000000256,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_50,1,22,24,v1,v1,2618.5,0.554,0.299,00256,90,50
EP_CP_P1201_000000257,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_50,2,22,24,v1,v1,1719.5,0.249,0.196,00257,90,50
EP_CP_P1201_000000258,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_50,4,22,24,v1,v1,960.0,0.074,0.11,00258,90,50
EP_CP_P1201_000000259,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_50,8,22,24,v1,v1,643.5,0.026,0.073,00259,90,50
EP_CP_P1201_000000260,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_40,1,22,24,v1,v1,2487.75,0.483,0.284,00260,90,40
EP_CP_P1201_000000261,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_40,2,22,24,v1,v1,1493.25,0.174,0.17,00261,90,40
EP_CP_P1201_000000262,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_40,4,22,24,v1,v1,782.5,0.035,0.089,00262,90,40
EP_CP_P1201_000000263,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,90_40,8,22,24,v1,v1,484.5,0.013,0.055,00263,90,40
EP_CP_P1201_000000264,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_80,1,22,24,v1,v1,2838.0,0.647,0.324,00264,80,80
EP_CP_P1201_000000265,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_80,2,22,24,v1,v1,2185.5,0.416,0.249,00265,80,80
EP_CP_P1201_000000266,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_80,4,22,24,v1,v1,1411.5,0.224,0.161,00266,80,80
EP_CP_P1201_000000267,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_80,8,22,24,v1,v1,1063.75,0.103,0.121,00267,80,80
EP_CP_P1201_000000268,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_70,1,22,24,v1,v1,2778.75,0.629,0.317,00268,80,70
EP_CP_P1201_000000269,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_70,2,22,24,v1,v1,2077.25,0.371,0.237,00269,80,70
EP_CP_P1201_000000270,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_70,4,22,24,v1,v1,1281.5,0.175,0.146,00270,80,70
EP_CP_P1201_000000271,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_70,8,22,24,v1,v1,928.5,0.068,0.106,00271,80,70
EP_CP_P1201_000000272,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_60,1,22,24,v1,v1,2700.25,0.593,0.308,00272,80,60
EP_CP_P1201_000000273,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_60,2,22,24,v1,v1,1915.5,0.314,0.219,00273,80,60
EP_CP_P1201_000000274,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_60,4,22,24,v1,v1,1118.5,0.122,0.128,00274,80,60
EP_CP_P1201_000000275,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_60,8,22,24,v1,v1,791.25,0.041,0.09,00275,80,60
EP_CP_P1201_000000276,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_50,1,22,24,v1,v1,2608.0,0.547,0.298,00276,80,50
EP_CP_P1201_000000277,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_50,2,22,24,v1,v1,1705.5,0.246,0.195,00277,80,50
EP_CP_P1201_000000278,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_50,4,22,24,v1,v1,952.25,0.072,0.109,00278,80,50
EP_CP_P1201_000000279,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_50,8,22,24,v1,v1,636.75,0.026,0.073,00279,80,50
EP_CP_P1201_000000280,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_40,1,22,24,v1,v1,2473.25,0.474,0.282,00280,80,40
EP_CP_P1201_000000281,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_40,2,22,24,v1,v1,1481.0,0.17,0.169,00281,80,40
EP_CP_P1201_000000282,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_40,4,22,24,v1,v1,772.75,0.033,0.088,00282,80,40
EP_CP_P1201_000000283,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,80_40,8,22,24,v1,v1,479.25,0.013,0.055,00283,80,40
EP_CP_P1201_000000284,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_70,1,22,24,v1,v1,2771.25,0.626,0.316,00284,70,70
EP_CP_P1201_000000285,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_70,2,22,24,v1,v1,2065.75,0.368,0.236,00285,70,70
EP_CP_P1201_000000286,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_70,4,22,24,v1,v1,1280.75,0.173,0.146,00286,70,70
EP_CP_P1201_000000287,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_70,8,22,24,v1,v1,926.75,0.067,0.106,00287,70,70
EP_CP_P1201_000000288,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_60,1,22,24,v1,v1,2691.75,0.587,0.307,00288,70,60
EP_CP_P1201_000000289,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_60,2,22,24,v1,v1,1902.5,0.31,0.217,00289,70,60
EP_CP_P1201_000000290,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_60,4,22,24,v1,v1,1111.5,0.12,0.127,00290,70,60
EP_CP_P1201_000000291,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_60,8,22,24,v1,v1,786.75,0.04,0.09,00291,70,60
EP_CP_P1201_000000292,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_50,1,22,24,v1,v1,2596.0,0.542,0.296,00292,70,50
EP_CP_P1201_000000293,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_50,2,22,24,v1,v1,1691.0,0.241,0.193,00293,70,50
EP_CP_P1201_000000294,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_50,4,22,24,v1,v1,949.5,0.07,0.108,00294,70,50
EP_CP_P1201_000000295,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_50,8,22,24,v1,v1,629.75,0.025,0.072,00295,70,50
EP_CP_P1201_000000296,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_40,1,22,24,v1,v1,2453.0,0.466,0.28,00296,70,40
EP_CP_P1201_000000297,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_40,2,22,24,v1,v1,1464.5,0.166,0.167,00297,70,40
EP_CP_P1201_000000298,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_40,4,22,24,v1,v1,766.25,0.031,0.087,00298,70,40
EP_CP_P1201_000000299,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,70_40,8,22,24,v1,v1,474.0,0.013,0.054,00299,70,40
EP_CP_P1201_000000300,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_60,1,22,24,v1,v1,2681.5,0.582,0.306,00300,60,60
EP_CP_P1201_000000301,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_60,2,22,24,v1,v1,1886.0,0.306,0.215,00301,60,60
EP_CP_P1201_000000302,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_60,4,22,24,v1,v1,1101.25,0.119,0.126,00302,60,60
EP_CP_P1201_000000303,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_60,8,22,24,v1,v1,779.75,0.04,0.089,00303,60,60
EP_CP_P1201_000000304,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_50,1,22,24,v1,v1,2586.0,0.536,0.295,00304,60,50
EP_CP_P1201_000000305,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_50,2,22,24,v1,v1,1677.0,0.237,0.191,00305,60,50
EP_CP_P1201_000000306,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_50,4,22,24,v1,v1,940.5,0.069,0.107,00306,60,50
EP_CP_P1201_000000307,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_50,8,22,24,v1,v1,627.25,0.025,0.072,00307,60,50
EP_CP_P1201_000000308,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_40,1,22,24,v1,v1,2432.25,0.456,0.278,00308,60,40
EP_CP_P1201_000000309,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_40,2,22,24,v1,v1,1450.0,0.161,0.166,00309,60,40
EP_CP_P1201_000000310,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_40,4,22,24,v1,v1,757.75,0.03,0.087,00310,60,40
EP_CP_P1201_000000311,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,60_40,8,22,24,v1,v1,472.25,0.013,0.054,00311,60,40
EP_CP_P1201_000000312,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,50_50,1,22,24,v1,v1,2572.0,0.529,0.294,00312,50,50
EP_CP_P1201_000000313,CP_P1201,GTW_DSY1,1B2P,45.0,2.5,Ground_Floor,50_50,2,22,24,v1,v1,1661.5,0.233,0.19,00313,50,50
