job_id,@job_s,@model,@weather,@north,@floor,@ach,@wwr_KL,@wwr_B,BD1_HA26p_occ
EP_CP_P1201_000001269,01269,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,60,40,0.208
EP_CP_P1201_000001270,01270,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,60,40,0.118
EP_CP_P1201_000001271,01271,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,60,40,0.081
EP_CP_P1201_000001272,01272,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,50,50,0.335
EP_CP_P1201_000001273,01273,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,50,50,0.236
EP_CP_P1201_000001274,01274,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,50,50,0.139
EP_CP_P1201_000001275,01275,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,50,50,0.097
EP_CP_P1201_000001276,01276,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,50,40,0.316
EP_CP_P1201_000001277,01277,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,50,40,0.205
EP_CP_P1201_000001278,01278,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,50,40,0.117
EP_CP_P1201_000001279,01279,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,50,40,0.08
EP_CP_P1201_000001280,01280,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,90,90,0.4
EP_CP_P1201_000001281,01281,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,90,90,0.346
EP_CP_P1201_000001282,01282,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,90,90,0.252
EP_CP_P1201_000001283,01283,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,90,90,0.193
EP_CP_P1201_000001284,01284,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,90,80,0.399
EP_CP_P1201_000001285,01285,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,90,80,0.338
EP_CP_P1201_000001286,01286,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,90,80,0.238
EP_CP_P1201_000001287,01287,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,90,80,0.179
EP_CP_P1201_000001288,01288,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,90,70,0.397
EP_CP_P1201_000001289,01289,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,90,70,0.329
EP_CP_P1201_000001290,01290,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,90,70,0.223
EP_CP_P1201_000001291,01291,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,90,70,0.163
EP_CP_P1201_000001292,01292,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,90,60,0.393
EP_CP_P1201_000001293,01293,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,90,60,0.317
EP_CP_P1201_000001294,01294,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,90,60,0.201
EP_CP_P1201_000001295,01295,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,90,60,0.143
EP_CP_P1201_000001296,01296,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,90,50,0.388
EP_CP_P1201_000001297,01297,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,90,50,0.303
EP_CP_P1201_000001298,01298,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,90,50,0.18
EP_CP_P1201_000001299,01299,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,90,50,0.122
EP_CP_P1201_000001300,01300,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,90,40,0.382
EP_CP_P1201_000001301,01301,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,90,40,0.28
EP_CP_P1201_000001302,01302,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,90,40,0.157
EP_CP_P1201_000001303,01303,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,90,40,0.101
EP_CP_P1201_000001304,01304,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,80,80,0.398
EP_CP_P1201_000001305,01305,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,80,80,0.337
EP_CP_P1201_000001306,01306,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,80,80,0.237
EP_CP_P1201_000001307,01307,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,80,80,0.177
EP_CP_P1201_000001308,01308,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,80,70,0.396
EP_CP_P1201_000001309,01309,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,80,70,0.328
EP_CP_P1201_000001310,01310,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,80,70,0.222
EP_CP_P1201_000001311,01311,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,80,70,0.16
EP_CP_P1201_000001312,01312,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,80,60,0.392
EP_CP_P1201_000001313,01313,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,80,60,0.315
EP_CP_P1201_000001314,01314,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,80,60,0.2
EP_CP_P1201_000001315,01315,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,80,60,0.142
EP_CP_P1201_000001316,01316,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,80,50,0.387
EP_CP_P1201_000001317,01317,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,80,50,0.301
EP_CP_P1201_000001318,01318,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,80,50,0.179
EP_CP_P1201_000001319,01319,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,80,50,0.121
EP_CP_P1201_000001320,01320,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,80,40,0.381
EP_CP_P1201_000001321,01321,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,80,40,0.278
EP_CP_P1201_000001322,01322,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,80,40,0.156
EP_CP_P1201_000001323,01323,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,80,40,0.1
EP_CP_P1201_000001324,01324,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,70,70,0.395
EP_CP_P1201_000001325,01325,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,70,70,0.326
EP_CP_P1201_000001326,01326,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,70,70,0.22
EP_CP_P1201_000001327,01327,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,70,70,0.159
EP_CP_P1201_000001328,01328,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,70,60,0.391
EP_CP_P1201_000001329,01329,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,70,60,0.314
EP_CP_P1201_000001330,01330,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,70,60,0.199
EP_CP_P1201_000001331,01331,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,70,60,0.14
EP_CP_P1201_000001332,01332,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,70,50,0.386
EP_CP_P1201_000001333,01333,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,70,50,0.299
EP_CP_P1201_000001334,01334,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,70,50,0.177
EP_CP_P1201_000001335,01335,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,70,50,0.12
EP_CP_P1201_000001336,01336,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,70,40,0.38
EP_CP_P1201_000001337,01337,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,70,40,0.275
EP_CP_P1201_000001338,01338,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,70,40,0.154
EP_CP_P1201_000001339,01339,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,70,40,0.099
EP_CP_P1201_000001340,01340,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,60,60,0.39
EP_CP_P1201_000001341,01341,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,60,60,0.313
EP_CP_P1201_000001342,01342,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,60,60,0.197
EP_CP_P1201_000001343,01343,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,60,60,0.139
EP_CP_P1201_000001344,01344,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,60,50,0.385
EP_CP_P1201_000001345,01345,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,60,50,0.296
EP_CP_P1201_000001346,01346,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,60,50,0.175
EP_CP_P1201_000001347,01347,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,60,50,0.12
EP_CP_P1201_000001348,01348,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,60,40,0.379
EP_CP_P1201_000001349,01349,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,60,40,0.273
EP_CP_P1201_000001350,01350,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,60,40,0.152
EP_CP_P1201_000001351,01351,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,60,40,0.098
EP_CP_P1201_000001352,01352,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,50,50,0.384
EP_CP_P1201_000001353,01353,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,50,50,0.293
EP_CP_P1201_000001354,01354,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,50,50,0.174
EP_CP_P1201_000001355,01355,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,50,50,0.118
EP_CP_P1201_000001356,01356,CP_P1201,GTW_DSY1,225.0,Mid_Floor,1,50,40,0.377
EP_CP_P1201_000001357,01357,CP_P1201,GTW_DSY1,225.0,Mid_Floor,2,50,40,0.27
EP_CP_P1201_000001358,01358,CP_P1201,GTW_DSY1,225.0,Mid_Floor,4,50,40,0.151
EP_CP_P1201_000001359,01359,CP_P1201,GTW_DSY1,225.0,Mid_Floor,8,50,40,0.098
EP_CP_P1201_000001360,01360,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,90,90,0.372
EP_CP_P1201_000001361,01361,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,90,90,0.32
EP_CP_P1201_000001362,01362,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,90,90,0.248
EP_CP_P1201_000001363,01363,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,90,90,0.2
EP_CP_P1201_000001364,01364,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,90,80,0.369
EP_CP_P1201_000001365,01365,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,90,80,0.314
EP_CP_P1201_000001366,01366,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,90,80,0.239
EP_CP_P1201_000001367,01367,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,90,80,0.19
EP_CP_P1201_000001368,01368,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,90,70,0.366
EP_CP_P1201_000001369,01369,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,90,70,0.307
EP_CP_P1201_000001370,01370,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,90,70,0.23
EP_CP_P1201_000001371,01371,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,90,70,0.18
EP_CP_P1201_000001372,01372,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,90,60,0.362
EP_CP_P1201_000001373,01373,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,90,60,0.299
EP_CP_P1201_000001374,01374,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,90,60,0.216
EP_CP_P1201_000001375,01375,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,90,60,0.168
EP_CP_P1201_000001376,01376,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,90,50,0.357
EP_CP_P1201_000001377,01377,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,90,50,0.289
EP_CP_P1201_000001378,01378,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,90,50,0.202
EP_CP_P1201_000001379,01379,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,90,50,0.155
EP_CP_P1201_000001380,01380,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,90,40,0.349
EP_CP_P1201_000001381,01381,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,90,40,0.276
EP_CP_P1201_000001382,01382,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,90,40,0.188
EP_CP_P1201_000001383,01383,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,90,40,0.138
EP_CP_P1201_000001384,01384,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,80,80,0.369
EP_CP_P1201_000001385,01385,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,80,80,0.314
EP_CP_P1201_000001386,01386,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,80,80,0.238
EP_CP_P1201_000001387,01387,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,80,80,0.19
EP_CP_P1201_000001388,01388,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,80,70,0.366
EP_CP_P1201_000001389,01389,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,80,70,0.307
EP_CP_P1201_000001390,01390,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,80,70,0.229
EP_CP_P1201_000001391,01391,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,80,70,0.179
EP_CP_P1201_000001392,01392,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,80,60,0.361
EP_CP_P1201_000001393,01393,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,80,60,0.298
EP_CP_P1201_000001394,01394,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,80,60,0.216
EP_CP_P1201_000001395,01395,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,80,60,0.167
EP_CP_P1201_000001396,01396,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,80,50,0.356
EP_CP_P1201_000001397,01397,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,80,50,0.288
EP_CP_P1201_000001398,01398,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,80,50,0.202
EP_CP_P1201_000001399,01399,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,80,50,0.154
EP_CP_P1201_000001400,01400,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,80,40,0.349
EP_CP_P1201_000001401,01401,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,80,40,0.275
EP_CP_P1201_000001402,01402,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,80,40,0.187
EP_CP_P1201_000001403,01403,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,80,40,0.138
EP_CP_P1201_000001404,01404,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,70,70,0.365
EP_CP_P1201_000001405,01405,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,70,70,0.306
EP_CP_P1201_000001406,01406,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,70,70,0.228
EP_CP_P1201_000001407,01407,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,70,70,0.178
EP_CP_P1201_000001408,01408,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,70,60,0.361
EP_CP_P1201_000001409,01409,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,70,60,0.297
EP_CP_P1201_000001410,01410,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,70,60,0.215
EP_CP_P1201_000001411,01411,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,70,60,0.167
EP_CP_P1201_000001412,01412,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,70,50,0.355
EP_CP_P1201_000001413,01413,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,70,50,0.287
EP_CP_P1201_000001414,01414,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,70,50,0.201
EP_CP_P1201_000001415,01415,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,70,50,0.153
EP_CP_P1201_000001416,01416,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,70,40,0.348
EP_CP_P1201_000001417,01417,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,70,40,0.274
EP_CP_P1201_000001418,01418,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,70,40,0.186
EP_CP_P1201_000001419,01419,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,70,40,0.137
EP_CP_P1201_000001420,01420,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,60,60,0.36
EP_CP_P1201_000001421,01421,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,60,60,0.296
EP_CP_P1201_000001422,01422,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,60,60,0.215
EP_CP_P1201_000001423,01423,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,60,60,0.166
EP_CP_P1201_000001424,01424,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,60,50,0.355
EP_CP_P1201_000001425,01425,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,60,50,0.286
EP_CP_P1201_000001426,01426,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,60,50,0.2
EP_CP_P1201_000001427,01427,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,60,50,0.153
EP_CP_P1201_000001428,01428,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,60,40,0.347
EP_CP_P1201_000001429,01429,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,60,40,0.273
EP_CP_P1201_000001430,01430,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,60,40,0.185
EP_CP_P1201_000001431,01431,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,60,40,0.137
EP_CP_P1201_000001432,01432,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,50,50,0.354
EP_CP_P1201_000001433,01433,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,50,50,0.285
EP_CP_P1201_000001434,01434,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,50,50,0.199
EP_CP_P1201_000001435,01435,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,50,50,0.152
EP_CP_P1201_000001436,01436,CP_P1201,GTW_DSY1,225.0,Top_Floor,1,50,40,0.346
EP_CP_P1201_000001437,01437,CP_P1201,GTW_DSY1,225.0,Top_Floor,2,50,40,0.272
EP_CP_P1201_000001438,01438,CP_P1201,GTW_DSY1,225.0,Top_Floor,4,50,40,0.184
EP_CP_P1201_000001439,01439,CP_P1201,GTW_DSY1,225.0,Top_Floor,8,50,40,0.136
EP_CP_P1201_000001440,01440,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,90,90,0.355
EP_CP_P1201_000001441,01441,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,90,90,0.281
EP_CP_P1201_000001442,01442,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,90,90,0.193
EP_CP_P1201_000001443,01443,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,90,90,0.146
EP_CP_P1201_000001444,01444,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,90,80,0.349
EP_CP_P1201_000001445,01445,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,90,80,0.27
EP_CP_P1201_000001446,01446,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,90,80,0.18
EP_CP_P1201_000001447,01447,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,90,80,0.131
EP_CP_P1201_000001448,01448,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,90,70,0.342
EP_CP_P1201_000001449,01449,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,90,70,0.258
EP_CP_P1201_000001450,01450,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,90,70,0.164
EP_CP_P1201_000001451,01451,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,90,70,0.117
EP_CP_P1201_000001452,01452,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,90,60,0.333
EP_CP_P1201_000001453,01453,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,90,60,0.24
EP_CP_P1201_000001454,01454,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,90,60,0.147
EP_CP_P1201_000001455,01455,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,90,60,0.101
EP_CP_P1201_000001456,01456,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,90,50,0.319
EP_CP_P1201_000001457,01457,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,90,50,0.219
EP_CP_P1201_000001458,01458,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,90,50,0.129
EP_CP_P1201_000001459,01459,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,90,50,0.088
EP_CP_P1201_000001460,01460,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,90,40,0.3
EP_CP_P1201_000001461,01461,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,90,40,0.194
EP_CP_P1201_000001462,01462,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,90,40,0.108
EP_CP_P1201_000001463,01463,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,90,40,0.072
EP_CP_P1201_000001464,01464,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,80,80,0.348
EP_CP_P1201_000001465,01465,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,80,80,0.269
EP_CP_P1201_000001466,01466,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,80,80,0.179
EP_CP_P1201_000001467,01467,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,80,80,0.131
EP_CP_P1201_000001468,01468,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,80,70,0.341
EP_CP_P1201_000001469,01469,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,80,70,0.257
EP_CP_P1201_000001470,01470,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,80,70,0.163
EP_CP_P1201_000001471,01471,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,80,70,0.117
EP_CP_P1201_000001472,01472,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,80,60,0.331
EP_CP_P1201_000001473,01473,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,80,60,0.238
EP_CP_P1201_000001474,01474,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,80,60,0.146
EP_CP_P1201_000001475,01475,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,80,60,0.101
EP_CP_P1201_000001476,01476,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,80,50,0.317
EP_CP_P1201_000001477,01477,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,80,50,0.217
EP_CP_P1201_000001478,01478,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,80,50,0.128
EP_CP_P1201_000001479,01479,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,80,50,0.087
EP_CP_P1201_000001480,01480,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,80,40,0.298
EP_CP_P1201_000001481,01481,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,80,40,0.192
EP_CP_P1201_000001482,01482,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,80,40,0.108
EP_CP_P1201_000001483,01483,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,80,40,0.072
EP_CP_P1201_000001484,01484,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,70,70,0.34
EP_CP_P1201_000001485,01485,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,70,70,0.255
EP_CP_P1201_000001486,01486,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,70,70,0.162
EP_CP_P1201_000001487,01487,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,70,70,0.116
EP_CP_P1201_000001488,01488,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,70,60,0.33
EP_CP_P1201_000001489,01489,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,70,60,0.237
EP_CP_P1201_000001490,01490,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,70,60,0.146
EP_CP_P1201_000001491,01491,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,70,60,0.101
EP_CP_P1201_000001492,01492,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,70,50,0.316
EP_CP_P1201_000001493,01493,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,70,50,0.215
EP_CP_P1201_000001494,01494,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,70,50,0.127
EP_CP_P1201_000001495,01495,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,70,50,0.087
EP_CP_P1201_000001496,01496,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,70,40,0.295
EP_CP_P1201_000001497,01497,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,70,40,0.19
EP_CP_P1201_000001498,01498,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,70,40,0.107
EP_CP_P1201_000001499,01499,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,70,40,0.071
EP_CP_P1201_000001500,01500,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,60,60,0.328
EP_CP_P1201_000001501,01501,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,60,60,0.235
EP_CP_P1201_000001502,01502,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,60,60,0.144
EP_CP_P1201_000001503,01503,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,60,60,0.1
EP_CP_P1201_000001504,01504,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,60,50,0.313
EP_CP_P1201_000001505,01505,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,60,50,0.213
EP_CP_P1201_000001506,01506,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,60,50,0.126
EP_CP_P1201_000001507,01507,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,60,50,0.086
EP_CP_P1201_000001508,01508,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,60,40,0.292
EP_CP_P1201_000001509,01509,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,60,40,0.188
EP_CP_P1201_000001510,01510,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,60,40,0.105
EP_CP_P1201_000001511,01511,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,60,40,0.071
EP_CP_P1201_000001512,01512,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,50,50,0.311
EP_CP_P1201_000001513,01513,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,50,50,0.211
EP_CP_P1201_000001514,01514,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,50,50,0.125
EP_CP_P1201_000001515,01515,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,50,50,0.086
EP_CP_P1201_000001516,01516,CP_P1201,GTW_DSY1,270.0,Ground_Floor,1,50,40,0.29
EP_CP_P1201_000001517,01517,CP_P1201,GTW_DSY1,270.0,Ground_Floor,2,50,40,0.186
EP_CP_P1201_000001518,01518,CP_P1201,GTW_DSY1,270.0,Ground_Floor,4,50,40,0.105
EP_CP_P1201_000001519,01519,CP_P1201,GTW_DSY1,270.0,Ground_Floor,8,50,40,0.07
EP_CP_P1201_000001520,01520,CP_P1201,GTW_DSY1,270.0,Mid_Floor,1,90,90,0.391
EP_CP_P1201_000001521,01521,CP_P1201,GTW_DSY1,270.0,Mid_Floor,2,90,90,0.326
EP_CP_P1201_000001522,01522,CP_P1201,GTW_DSY1,270.0,Mid_Floor,4,90,90,0.232
EP_CP_P1201_000001523,01523,CP_P1201,GTW_DSY1,270.0,Mid_Floor,8,90,90,0.176
